,Date,Open_ma,Close_ma,Performance,Buy_and_hold_performance,Superiority,Volatility,Sharpe_ratio,Max_drawdown,Sortino_ratio,Calmar_ratio,Number_of_trades,Open,High,Low,Close,Volume,EMA_open,EMA_close,Target,Trade_on,Port_change,Port,Performance Cumprod,Buy_and_hold_performance Cumprod,Performance portfolio,Performance buy and hold
2024-02-25 19:00:00,2024-02-25,,,,,,,,,,,,3065.55,3086.63,3061.12,3077.15,11132.1204,3065.55,3077.15,-1.0,1.0,0.004812091626231515,103.6108454838408,,,,
2024-02-25 20:00:00,2024-02-25,,,,,,,,,,,,3081.6,3122.0,3081.42,3109.34,30390.6177,3081.6,3109.34,1.0,1.0,0.008460978502835434,104.48749462014018,,,,
2024-02-25 21:00:00,2024-02-25,,,,,,,,,,,,3098.61,3101.46,3087.0,3091.22,7145.9968,3098.61,3091.22,1.0,0.0,0.005827603285584833,105.09640628709103,,,,
2024-02-25 22:00:00,2024-02-25,,,,,,,,,,,,3109.43,3113.62,3103.47,3109.41,7015.3667,3109.43,3109.41,-1.0,0.0,-0.0058844080977737126,104.47797614288837,,,,
2024-02-25 23:00:00,2024-02-25,,,,,,,,,,,,3102.4,3110.81,3099.0,3108.65,7712.088,3102.4,3108.65,-1.0,1.0,-0.002244419359299598,104.24348375061281,,,,
2024-02-26 00:00:00,2024-02-25,,,,,,,,,,,,3112.6,3122.95,3102.51,3120.72,10013.8545,3112.6,3120.72,1.0,1.0,0.0018827143615394813,104.43974445456699,,,,
2024-02-26 00:00:00,2024-02-26,,,,,,,,,,,,3112.6,3122.95,3102.51,3120.72,10013.8545,3112.6,3120.72,,1.0,-0.002,99.8,,,,
2024-02-26 01:00:00,2024-02-26,,,,,,,,,,,,3115.64,3122.68,3108.07,3117.66,7443.5752,3115.64,3117.66,1.0,1.0,-0.0029805429516265303,99.50254181342767,,,,
2024-02-26 02:00:00,2024-02-26,,,,,,,,,,,,3107.42,3110.23,3100.0,3100.26,8189.2052,3107.42,3100.26,1.0,0.0,0.0055811089086044135,100.05787633597136,,,,
2024-02-26 03:00:00,2024-02-26,,,,,,,,,,,,3093.77,3098.74,3085.81,3098.06,8648.6048,3093.77,3098.06,-1.0,1.0,-0.002709617903014674,99.78675772291378,,,,
2024-02-26 04:00:00,2024-02-26,,,,,,,,,,,,3107.81,3108.49,3097.8,3100.17,5578.4921,3107.81,3100.17,1.0,0.0,-0.000681071380154073,99.71879581811034,,,,
2024-02-26 05:00:00,2024-02-26,,,,,,,,,,,,3103.39,3110.0,3096.26,3098.3,4848.0105,3103.39,3098.3,-1.0,0.0,0.0006031927281406796,99.77894547060677,,,,
2024-02-26 06:00:00,2024-02-26,,,,,,,,,,,,3106.59,3110.27,3099.34,3103.91,12031.6901,3106.59,3103.91,-1.0,0.0,-0.0018106703676208477,99.5982786907307,,,,
2024-02-26 07:00:00,2024-02-26,,,,,,,,,,,,3113.29,3113.7,3101.4,3102.19,4553.7743,3113.29,3102.19,-1.0,0.0,0.0005541397785373287,99.65347005882708,,,,
2024-02-26 08:00:00,2024-02-26,,,,,,,,,,,,3087.19,3102.84,3086.59,3102.68,5533.2356,3087.19,3102.68,-1.0,1.0,-0.0018420470699732185,99.46990367629255,,,,
2024-02-26 09:00:00,2024-02-26,,,,,,,,,,,,3092.66,3094.7,3051.0,3056.93,36915.7798,3092.66,3056.93,1.0,0.0,0.014745316951796513,100.93661893316417,,,,
2024-02-26 10:00:00,2024-02-26,,,,,,,,,,,,3040.71,3066.72,3040.16,3063.74,13161.8765,3040.71,3063.74,-1.0,1.0,0.00022772520142755846,100.95960474504213,,,,
2024-02-26 11:00:00,2024-02-26,,,,,,,,,,,,3056.26,3065.0,3045.79,3063.81,11386.1241,3056.26,3063.81,1.0,1.0,-0.001977152108207562,100.75999224967667,,,,
2024-02-26 12:00:00,2024-02-26,,,,,,,,,,,,3057.41,3059.44,3038.0,3051.8,10410.5494,3057.41,3051.8,1.0,0.0,0.003919955871937151,101.15496697295212,,,,
2024-02-26 13:00:00,2024-02-26,,,,,,,,,,,,3063.47,3077.56,3059.41,3072.79,11986.5516,3063.47,3072.79,-1.0,1.0,0.00487790811979808,101.64839160770738,,,,
2024-02-26 14:00:00,2024-02-26,,,,,,,,,,,,3061.08,3077.77,3060.0,3073.58,6141.8775,3061.08,3073.58,1.0,1.0,-0.0017429046566800974,101.47122815263026,,,,
2024-02-26 15:00:00,2024-02-26,,,,,,,,,,,,3103.52,3124.15,3098.95,3120.83,21249.991,3103.52,3120.83,1.0,1.0,0.013372952713122808,102.82819808845787,,,,
2024-02-26 16:00:00,2024-02-26,,,,,,,,,,,,3145.59,3166.62,3134.85,3159.98,41108.8598,3145.59,3159.98,1.0,1.0,0.010544739700656586,103.91249467118821,,,,
2024-02-26 17:00:00,2024-02-26,,,,,,,,,,,,3153.56,3162.66,3147.78,3148.01,7618.8291,3153.56,3148.01,1.0,0.0,0.0037879986582192923,104.30611506157487,,,,
2024-02-26 18:00:00,2024-02-26,,,,,,,,,,,,3149.25,3153.94,3141.53,3143.9,9056.2284,3149.25,3143.9,-1.0,0.0,0.0013055867039812857,104.44229573854322,,,,
2024-02-26 19:00:00,2024-02-26,,,,,,,,,,,,3136.05,3171.69,3127.57,3164.36,23050.6207,3136.05,3164.36,-1.0,1.0,0.004507840580171137,104.91310495755965,,,,
2024-02-26 20:00:00,2024-02-26,,,,,,,,,,,,3179.11,3196.0,3166.12,3177.99,19437.803,3179.11,3177.99,1.0,0.0,-0.004307348089344971,104.46120769537346,,,,
2024-02-26 21:00:00,2024-02-26,,,,,,,,,,,,3182.02,3186.1,3175.0,3182.34,6157.3793,3182.02,3182.34,-1.0,1.0,-0.0006312102932984798,104.39527070582575,,,,
2024-02-26 22:00:00,2024-02-26,,,,,,,,,,,,3184.97,3190.35,3165.51,3175.25,6548.6842,3184.97,3175.25,1.0,0.0,0.0022279203353507623,104.62785505234571,,,,
2024-02-26 23:00:00,2024-02-26,,,,,,,,,,,,3184.99,3184.99,3170.12,3170.91,5060.0089,3184.99,3170.91,-1.0,0.0,0.0013668215101173594,104.77086265518871,,,,
2024-02-27 00:00:00,2024-02-26,,,,,,,,,,,,3175.95,3179.01,3169.86,3173.79,6355.8654,3175.95,3173.79,-1.0,0.0,-0.0009082566203393062,104.67570382556349,,,,
2024-02-27 00:00:00,2024-02-27,,,,,,,,,,,,3175.95,3179.01,3169.86,3173.79,6355.8654,3175.95,3173.79,,1.0,-0.002,99.8,,,,
2024-02-27 01:00:00,2024-02-27,,,,,,,,,,,,3167.61,3181.94,3165.8,3181.71,9859.3262,3167.61,3181.71,-1.0,1.0,0.0004954392067528326,99.84944483283394,,,,
2024-02-27 02:00:00,2024-02-27,,,,,,,,,,,,3221.61,3270.0,3212.43,3233.17,54278.6312,3221.61,3233.17,1.0,1.0,0.014173692762696801,101.26468018642036,,,,
2024-02-27 03:00:00,2024-02-27,,,,,,,,,,,,3239.95,3244.72,3231.0,3236.79,15190.4327,3239.95,3236.79,1.0,0.0,-0.0011196441882115357,101.15129977577854,,,,
2024-02-27 04:00:00,2024-02-27,,,,,,,,,,,,3216.55,3227.81,3206.55,3225.72,18224.616,3216.55,3225.72,-1.0,1.0,-0.005420055054544831,100.60305416215508,,,,
2024-02-27 05:00:00,2024-02-27,,,,,,,,,,,,3211.62,3218.6,3207.47,3218.59,8869.2017,3211.62,3218.59,1.0,1.0,-0.0042103592376274614,100.17947916372991,,,,
2024-02-27 06:00:00,2024-02-27,,,,,,,,,,,,3221.5,3231.5,3220.9,3229.65,8669.1577,3221.5,3229.65,1.0,1.0,0.0014362873183598858,100.3233656792127,,,,
2024-02-27 07:00:00,2024-02-27,,,,,,,,,,,,3231.0,3233.08,3215.27,3224.11,24006.3914,3231.0,3224.11,1.0,0.0,0.0017153561531435182,100.4954559818346,,,,
2024-02-27 08:00:00,2024-02-27,,,,,,,,,,,,3217.51,3232.4,3216.61,3229.83,11954.7919,3217.51,3229.83,-1.0,1.0,-0.0002258669834466567,100.47275737634189,,,,
2024-02-27 09:00:00,2024-02-27,,,,,,,,,,,,3219.98,3253.52,3219.98,3241.12,11132.7562,3219.98,3241.12,1.0,1.0,0.0014955400129418464,100.62301840520882,,,,
2024-02-27 10:00:00,2024-02-27,,,,,,,,,,,,3258.43,3259.16,3247.07,3254.39,9254.2327,3258.43,3254.39,1.0,0.0,-0.004094263711309666,100.21104123242992,,,,
2024-02-27 11:00:00,2024-02-27,,,,,,,,,,,,3260.2,3264.66,3251.0,3255.86,12065.5067,3260.2,3255.86,-1.0,0.0,-0.0004516975531513601,100.16577615030648,,,,
2024-02-27 12:00:00,2024-02-27,,,,,,,,,,,,3254.9,3274.28,3248.71,3266.06,12868.8963,3254.9,3266.06,-1.0,1.0,0.0011328128359326928,100.27924522725071,,,,
2024-02-27 13:00:00,2024-02-27,,,,,,,,,,,,3257.09,3280.55,3240.14,3251.75,20253.3479,3257.09,3251.75,1.0,0.0,0.004381425938286481,100.71861131336118,,,,
2024-02-27 14:00:00,2024-02-27,,,,,,,,,,,,3267.46,3269.64,3250.47,3258.01,10276.4591,3267.46,3258.01,-1.0,0.0,-0.0019251172445606884,100.52471617787361,,,,
2024-02-27 15:00:00,2024-02-27,,,,,,,,,,,,3253.75,3262.71,3248.06,3259.77,12073.6594,3253.75,3259.77,-1.0,1.0,-0.0014597929410898789,100.3779709067921,,,,
2024-02-27 16:00:00,2024-02-27,,,,,,,,,,,,3229.77,3252.43,3203.72,3244.03,26705.1384,3229.77,3244.03,1.0,1.0,-0.006828561524279253,99.69253375677276,,,,
2024-02-27 17:00:00,2024-02-27,,,,,,,,,,,,3237.38,3245.9,3234.34,3239.6,5990.7357,3237.38,3239.6,1.0,1.0,-0.003365585398408859,99.3570100208306,,,,
2024-02-27 18:00:00,2024-02-27,,,,,,,,,,,,3225.54,3239.97,3220.78,3237.06,7035.9851,3225.54,3237.06,1.0,1.0,-0.002784047413260885,99.08039539409276,,,,
2024-02-27 19:00:00,2024-02-27,,,,,,,,,,,,3235.6,3248.25,3232.14,3244.01,6927.7649,3235.6,3244.01,1.0,1.0,0.0001470099411194953,99.09496119718575,,,,
2024-02-27 20:00:00,2024-02-27,,,,,,,,,,,,3250.72,3255.82,3237.64,3247.62,8500.7557,3250.72,3247.62,1.0,0.0,-0.0011128202440805275,98.98468631827916,,,,
2024-02-27 21:00:00,2024-02-27,,,,,,,,,,,,3252.55,3254.36,3241.81,3250.47,6095.0426,3252.55,3250.47,-1.0,0.0,-0.0008775657250540116,98.89782075026102,,,,
2024-02-27 22:00:00,2024-02-27,,,,,,,,,,,,3247.99,3268.34,3243.68,3263.67,6853.4149,3247.99,3263.67,-1.0,1.0,0.0020609511855209477,99.1016443311817,,,,
2024-02-27 23:00:00,2024-02-27,,,,,,,,,,,,3247.65,3249.95,3239.13,3246.0,4099.6409,3247.65,3246.0,1.0,0.0,0.005414150327698594,99.63819553131283,,,,
2024-02-28 00:00:00,2024-02-27,,,,,,,,,,,,3242.35,3244.71,3236.0,3243.09,3723.8018,3242.35,3243.09,-1.0,1.0,-0.0028964879852125245,99.34959469508814,,,,
2024-02-28 00:00:00,2024-02-28,,,,,,,,,,,,3242.35,3244.71,3236.0,3243.09,3723.8018,3242.35,3243.09,,0.0,0.0,100.0,,,,
2024-02-28 01:00:00,2024-02-28,,,,,,,,,,,,3254.62,3258.39,3239.34,3247.42,3861.1403,3254.62,3247.42,1.0,0.0,-0.0013351464190016087,99.86648535809984,,,,
2024-02-28 02:00:00,2024-02-28,,,,,,,,,,,,3235.0,3242.6,3230.12,3242.59,4024.2037,3235.0,3242.59,-1.0,1.0,-0.003487334560974536,99.5182175122275,,,,
2024-02-28 03:00:00,2024-02-28,,,,,,,,,,,,3243.91,3246.51,3232.15,3244.13,4072.1206,3243.91,3244.13,1.0,1.0,-0.0015250710080522165,99.36644516392657,,,,
2024-02-28 04:00:00,2024-02-28,,,,,,,,,,,,3248.83,3266.19,3244.16,3266.18,6191.6231,3248.83,3266.18,1.0,1.0,0.004796891616550424,99.84309523169982,,,,
2024-02-28 05:00:00,2024-02-28,,,,,,,,,,,,3267.33,3267.8,3255.09,3261.09,9714.7628,3267.33,3261.09,1.0,0.0,0.0015583954344217683,99.99869025546745,,,,
2024-02-28 06:00:00,2024-02-28,,,,,,,,,,,,3251.85,3260.75,3250.6,3256.38,15821.7017,3251.85,3256.38,-1.0,1.0,-0.0034443023651601263,99.65426453010762,,,,
2024-02-28 07:00:00,2024-02-28,,,,,,,,,,,,3258.94,3274.25,3258.74,3272.66,8278.0029,3258.94,3272.66,1.0,1.0,0.0029994165300117753,99.95316917842541,,,,
2024-02-28 08:00:00,2024-02-28,,,,,,,,,,,,3303.0,3315.46,3282.8,3303.12,25605.262,3303.0,3303.12,1.0,1.0,0.007307413541278359,100.68356832037351,,,,
2024-02-28 09:00:00,2024-02-28,,,,,,,,,,,,3330.83,3330.83,3302.82,3313.9,22789.277,3330.83,3313.9,1.0,0.0,-0.0032635810990821407,100.35497932981498,,,,
2024-02-28 10:00:00,2024-02-28,,,,,,,,,,,,3359.58,3369.8,3335.16,3343.16,15361.5776,3359.58,3343.16,-1.0,0.0,-0.008829475844171448,99.46889746398006,,,,
2024-02-28 11:00:00,2024-02-28,,,,,,,,,,,,3344.74,3350.95,3338.27,3350.49,9833.6557,3344.74,3350.49,-1.0,1.0,0.00019253640268486341,99.48804884767681,,,,
2024-02-28 12:00:00,2024-02-28,,,,,,,,,,,,3296.13,3312.04,3287.07,3304.96,18314.6028,3296.13,3304.96,1.0,1.0,-0.015589057122987906,97.93712397113576,,,,
2024-02-28 13:00:00,2024-02-28,,,,,,,,,,,,3313.22,3358.82,3311.62,3338.99,27195.1041,3313.22,3338.99,1.0,1.0,0.008296645042602557,98.74967352521764,,,,
2024-02-28 14:00:00,2024-02-28,,,,,,,,,,,,3354.72,3365.98,3319.16,3336.81,26723.26,3354.72,3336.81,1.0,0.0,0.0006528920422043302,98.81414640123253,,,,
2024-02-28 15:00:00,2024-02-28,,,,,,,,,,,,3355.4,3376.38,3334.41,3362.61,25497.1196,3355.4,3362.61,-1.0,1.0,0.005731935591178456,99.38054272390168,,,,
2024-02-28 16:00:00,2024-02-28,,,,,,,,,,,,3348.38,3386.8,3347.5,3380.43,20872.0309,3348.38,3380.43,1.0,1.0,0.0032994548877210584,99.70844434133643,,,,
2024-02-28 17:00:00,2024-02-28,,,,,,,,,,,,3423.38,3488.0,3410.34,3423.69,80427.5794,3423.38,3423.69,1.0,1.0,0.010797188523353603,100.78501521226015,,,,
2024-02-28 18:00:00,2024-02-28,,,,,,,,,,,,3342.02,3360.0,3204.57,3270.57,66987.5482,3342.02,3270.57,1.0,0.0,0.04472367533275498,105.29249151102005,,,,
2024-02-28 19:00:00,2024-02-28,,,,,,,,,,,,3318.34,3331.88,3301.0,3323.58,20380.0226,3318.34,3323.58,-1.0,1.0,0.014208183894550417,106.78850659312403,,,,
2024-02-28 20:00:00,2024-02-28,,,,,,,,,,,,3299.13,3302.42,3253.46,3259.88,20235.0196,3299.13,3259.88,1.0,0.0,0.01916607994993345,108.83522364822183,,,,
2024-02-28 21:00:00,2024-02-28,,,,,,,,,,,,3299.13,3318.87,3273.65,3318.46,14165.1456,3299.13,3318.46,-1.0,1.0,0.015969986625274525,110.57332071424268,,,,
2024-02-28 22:00:00,2024-02-28,,,,,,,,,,,,3322.79,3345.0,3319.37,3342.81,9504.1495,3322.79,3342.81,1.0,1.0,0.005337741000343506,111.16353246176323,,,,
2024-02-28 23:00:00,2024-02-28,,,,,,,,,,,,3340.33,3374.06,3339.2,3371.17,12280.8794,3340.33,3371.17,1.0,1.0,0.006483880328226889,111.88430350310827,,,,
2024-02-29 00:00:00,2024-02-28,,,,,,,,,,,,3383.11,3431.57,3374.18,3426.12,29008.3749,3383.11,3426.12,1.0,1.0,0.014299978939062643,113.4842466868144,,,,
2024-02-17 01:00:00,2024-02-17,,,,,,,,,,,,2796.15,2797.36,2787.93,2790.81,3804.5143,2796.15,2790.81,,0.0,0.0,100.0,,,,
2024-02-17 02:00:00,2024-02-17,,,,,,,,,,,,2786.72,2794.46,2785.66,2790.03,3772.5146,2786.72,2790.03,-1.0,0.0,0.000279488750577698,100.02794887505777,,,,
2024-02-17 03:00:00,2024-02-17,,,,,,,,,,,,2788.79,2792.32,2785.45,2787.16,3008.6703,2788.79,2787.16,-1.0,1.0,-0.0009713372257644738,99.93078800469856,,,,
2024-02-17 04:00:00,2024-02-17,,,,,,,,,,,,2793.39,2794.37,2788.63,2788.63,3204.7169,2793.39,2788.63,-1.0,0.0,-0.0005274185909672407,99.87808264929487,,,,
2024-02-17 05:00:00,2024-02-17,,,,,,,,,,,,2793.32,2794.8,2778.99,2782.0,5904.6181,2793.32,2782.0,-1.0,0.0,0.002377511537923679,100.11554394317925,,,,
2024-02-17 06:00:00,2024-02-17,,,,,,,,,,,,2785.15,2788.7,2783.0,2787.66,2386.436,2785.15,2787.66,-1.0,0.0,-0.0020345075485261876,99.91185811330206,,,,
2024-02-17 07:00:00,2024-02-17,,,,,,,,,,,,2787.09,2792.71,2786.0,2792.27,1909.8705,2787.09,2792.27,-1.0,1.0,-0.0036537167373353018,99.54680848505521,,,,
2024-02-17 08:00:00,2024-02-17,,,,,,,,,,,,2795.56,2795.57,2781.47,2783.03,7728.1356,2795.56,2783.03,-1.0,1.0,0.001309135577863094,99.67712875370573,,,,
2024-02-17 09:00:00,2024-02-17,,,,,,,,,,,,2774.99,2780.0,2768.06,2776.41,5441.6842,2774.99,2776.41,-1.0,0.0,0.0023787023495975054,99.91423097407332,,,,
2024-02-17 10:00:00,2024-02-17,,,,,,,,,,,,2775.38,2778.51,2765.22,2768.82,6987.6402,2775.38,2768.82,-1.0,1.0,0.0007337460965778438,99.98754265104313,,,,
2024-02-17 11:00:00,2024-02-17,,,,,,,,,,,,2780.01,2783.36,2778.2,2780.06,3133.2555,2780.01,2780.06,-1.0,0.0,-0.004059491046727408,99.58164411686694,,,,
2024-02-17 12:00:00,2024-02-17,,,,,,,,,,,,2780.58,2782.8,2776.69,2776.95,2909.6359,2780.58,2776.95,-1.0,1.0,-0.0008813191082206401,99.49388091107872,,,,
2024-02-17 13:00:00,2024-02-17,,,,,,,,,,,,2782.99,2783.2,2756.0,2759.78,9257.6862,2782.99,2759.78,-1.0,0.0,0.006183042546678773,100.10905580988609,,,,
2024-02-17 14:00:00,2024-02-17,,,,,,,,,,,,2743.6,2754.73,2742.22,2745.9,5895.9344,2743.6,2745.9,-1.0,0.0,0.0050293864003652855,100.61254293372974,,,,
2024-02-17 15:00:00,2024-02-17,,,,,,,,,,,,2739.99,2748.2,2731.01,2746.4,8038.0136,2739.99,2746.4,-1.0,1.0,-0.0021820896609490515,100.39299734403227,,,,
2024-02-17 16:00:00,2024-02-17,,,,,,,,,,,,2754.33,2754.34,2742.73,2749.16,4421.1478,2754.33,2749.16,-1.0,1.0,-0.003004951937081184,100.09132121219393,,,,
2024-02-17 17:00:00,2024-02-17,,,,,,,,,,,,2755.33,2766.0,2755.32,2759.91,8911.881,2755.33,2759.91,-1.0,0.0,-0.003910285323517002,99.69993558784645,,,,
2024-02-17 18:00:00,2024-02-17,,,,,,,,,,,,2768.48,2771.88,2765.09,2771.58,3161.8203,2768.48,2771.58,-1.0,1.0,-0.0062283987521332485,99.07896463344336,,,,
2024-02-17 19:00:00,2024-02-17,,,,,,,,,,,,2769.31,2776.74,2767.74,2773.67,2919.0198,2769.31,2773.67,-1.0,1.0,-0.0027540825088938964,98.80609298994708,,,,
2024-02-17 20:00:00,2024-02-17,,,,,,,,,,,,2774.32,2777.14,2771.49,2776.66,2119.2667,2774.32,2776.66,-1.0,1.0,-0.003077994137730798,98.50196841495193,,,,
2024-02-17 21:00:00,2024-02-17,,,,,,,,,,,,2779.33,2794.53,2775.0,2791.01,5884.3264,2779.33,2791.01,-1.0,1.0,-0.007168079635245354,97.79589846112515,,,,
2024-02-17 22:00:00,2024-02-17,,,,,,,,,,,,2786.12,2788.12,2781.21,2785.1,3834.442,2786.12,2785.1,-1.0,1.0,0.00011751301500184837,97.80739075200813,,,,
2024-02-17 23:00:00,2024-02-17,,,,,,,,,,,,2785.54,2786.31,2780.53,2785.2,3205.1113,2785.54,2785.2,-1.0,0.0,-3.590535348817244e-05,97.80387894306944,,,,
2024-02-18 00:00:00,2024-02-17,,,,,,,,,,,,2785.92,2791.67,2784.09,2785.32,3134.3031,2785.92,2785.32,-1.0,0.0,-4.3084877208224045e-05,97.79966507495467,,,,
2024-02-18 01:00:00,2024-02-18,,,,,,,,,,,,2788.46,2797.4,2788.46,2793.19,6341.9857,2788.46,2793.19,,0.0,0.0,100.0,,,,
2024-02-18 02:00:00,2024-02-18,,,,,,,,,,,,2779.66,2781.48,2764.25,2777.21,16277.6396,2779.66,2777.21,-1.0,1.0,0.0037210572857557193,100.37210572857558,,,,
2024-02-18 03:00:00,2024-02-18,,,,,,,,,,,,2771.62,2776.49,2768.8,2774.8,2833.2905,2771.62,2774.8,-1.0,0.0,0.0008677773736951309,100.45920637087697,,,,
2024-02-18 04:00:00,2024-02-18,,,,,,,,,,,,2781.69,2796.46,2781.68,2795.6,5546.792,2781.69,2795.6,-1.0,1.0,-0.009496035750324249,99.50524215572993,,,,
2024-02-18 05:00:00,2024-02-18,,,,,,,,,,,,2796.6,2804.82,2794.71,2796.86,8835.1474,2796.6,2796.86,-1.0,1.0,-0.002450708255830669,99.26138383728045,,,,
2024-02-18 06:00:00,2024-02-18,,,,,,,,,,,,2802.88,2806.99,2790.64,2790.64,6785.8472,2802.88,2790.64,-1.0,1.0,0.00022392254170757733,99.2836106986427,,,,
2024-02-18 07:00:00,2024-02-18,,,,,,,,,,,,2787.56,2804.78,2782.82,2800.58,6238.2583,2787.56,2800.58,-1.0,0.0,-0.0035619069460769053,98.9299717160636,,,,
2024-02-18 08:00:00,2024-02-18,,,,,,,,,,,,2801.0,2804.51,2796.66,2802.05,4396.8731,2801.0,2802.05,-1.0,1.0,-0.0025248912725222114,98.68018429388684,,,,
2024-02-18 09:00:00,2024-02-18,,,,,,,,,,,,2805.51,2822.51,2805.27,2815.01,12481.5644,2805.51,2815.01,-1.0,1.0,-0.006625185132313855,98.026409804049,,,,
2024-02-18 10:00:00,2024-02-18,,,,,,,,,,,,2819.78,2822.93,2809.7,2809.71,5423.9023,2819.78,2809.71,-1.0,1.0,-0.00011723581798992497,98.014917597711,,,,
2024-02-18 11:00:00,2024-02-18,,,,,,,,,,,,2810.01,2810.29,2798.01,2803.6,6702.2235,2810.01,2803.6,-1.0,0.0,0.002174601649280576,98.22806099917308,,,,
2024-02-18 12:00:00,2024-02-18,,,,,,,,,,,,2803.4,2807.99,2800.69,2804.86,4147.762,2803.4,2804.86,-1.0,0.0,-0.00044942217149387156,98.1839151306972,,,,
2024-02-18 13:00:00,2024-02-18,,,,,,,,,,,,2792.41,2797.84,2787.08,2794.82,5247.201,2792.41,2794.82,-1.0,1.0,0.0015795012941822277,98.338996751714,,,,
2024-02-18 14:00:00,2024-02-18,,,,,,,,,,,,2787.21,2801.88,2787.21,2796.28,6931.7571,2787.21,2796.28,-1.0,1.0,-0.0025223950021826223,98.09094695778782,,,,
2024-02-18 15:00:00,2024-02-18,,,,,,,,,,,,2809.85,2810.0,2801.12,2803.82,4782.4309,2809.85,2803.82,-1.0,1.0,-0.004696439555409316,97.63026875446772,,,,
2024-02-18 16:00:00,2024-02-18,,,,,,,,,,,,2807.49,2807.96,2794.6,2797.2,5069.4843,2807.49,2797.2,-1.0,0.0,0.002361064547652968,97.86078012080173,,,,
2024-02-18 17:00:00,2024-02-18,,,,,,,,,,,,2805.32,2820.99,2805.0,2819.2,10513.3034,2805.32,2819.2,-1.0,0.0,-0.007865007865007866,97.09110431547583,,,,
2024-02-18 18:00:00,2024-02-18,,,,,,,,,,,,2812.0,2819.94,2806.99,2814.59,7071.9932,2812.0,2814.59,-1.0,1.0,-0.00036478433598195487,97.05568700145835,,,,
2024-02-18 19:00:00,2024-02-18,,,,,,,,,,,,2834.44,2840.95,2822.29,2840.85,7465.7963,2834.44,2840.85,-1.0,1.0,-0.011329955695145567,95.95605036776992,,,,
2024-02-18 20:00:00,2024-02-18,,,,,,,,,,,,2827.86,2832.91,2817.09,2821.11,7023.2954,2827.86,2821.11,-1.0,1.0,0.004948624531390176,96.43090083255517,,,,
2024-02-18 21:00:00,2024-02-18,,,,,,,,,,,,2827.51,2830.37,2823.21,2826.83,2893.9608,2827.51,2826.83,-1.0,0.0,-0.002027570707983666,96.2353803626826,,,,
2024-02-18 22:00:00,2024-02-18,,,,,,,,,,,,2847.12,2885.83,2844.26,2885.1,30921.1755,2847.12,2885.1,-1.0,0.0,-0.020613195699776776,94.25166163402416,,,,
2024-02-18 23:00:00,2024-02-18,,,,,,,,,,,,2879.99,2892.03,2876.01,2879.25,18992.9296,2879.99,2879.25,-1.0,1.0,2.7659353228626227e-05,94.25426857402569,,,,
2024-02-19 00:00:00,2024-02-18,,,,,,,,,,,,2881.2,2884.81,2873.16,2880.75,5907.112,2881.2,2880.75,-1.0,0.0,-0.0005209690023443605,94.20516502175998,,,,
2024-02-19 01:00:00,2024-02-19,,,,,,,,,,,,2871.75,2872.59,2861.7,2864.5,5684.9825,2871.75,2864.5,,0.0,0.0,100.0,,,,
2024-02-19 02:00:00,2024-02-19,,,,,,,,,,,,2867.32,2887.0,2867.31,2886.96,9737.3812,2867.32,2886.96,-1.0,0.0,-0.007840809914470252,99.21591900855297,,,,
2024-02-19 03:00:00,2024-02-19,,,,,,,,,,,,2882.8,2888.71,2877.29,2880.41,6868.0777,2882.8,2880.41,-1.0,1.0,0.00026882256768371617,99.24259048665596,,,,
2024-02-19 04:00:00,2024-02-19,,,,,,,,,,,,2886.79,2895.66,2880.84,2892.56,7760.6484,2886.79,2892.56,-1.0,0.0,-0.004218149499550443,98.82397040326057,,,,
2024-02-19 05:00:00,2024-02-19,,,,,,,,,,,,2896.21,2899.15,2882.89,2894.27,7506.0024,2896.21,2894.27,-1.0,1.0,-0.002591171833946413,98.5679005146329,,,,
2024-02-19 06:00:00,2024-02-19,,,,,,,,,,,,2907.01,2931.0,2905.15,2924.72,23818.145,2907.01,2924.72,-1.0,0.0,-0.01052078762520422,97.53088856665617,,,,
2024-02-19 07:00:00,2024-02-19,,,,,,,,,,,,2921.65,2930.0,2918.11,2927.92,7987.0806,2921.65,2927.92,-1.0,1.0,-0.0030941218304659157,97.22911611519734,,,,
2024-02-19 08:00:00,2024-02-19,,,,,,,,,,,,2926.38,2928.36,2916.0,2918.08,8376.7989,2926.38,2918.08,-1.0,1.0,0.0013607475614088311,97.36142039784903,,,,
2024-02-19 09:00:00,2024-02-19,,,,,,,,,,,,2906.69,2920.72,2905.07,2914.05,7127.9653,2906.69,2914.05,-1.0,0.0,0.0013810450707313526,97.49588090756889,,,,
2024-02-19 10:00:00,2024-02-19,,,,,,,,,,,,2907.87,2918.26,2892.25,2900.89,11833.2145,2907.87,2900.89,-1.0,1.0,0.0025160515433847426,97.74118556920001,,,,
2024-02-19 11:00:00,2024-02-19,,,,,,,,,,,,2911.0,2916.6,2905.57,2914.99,5794.4445,2911.0,2914.99,-1.0,0.0,-0.004860577271113317,97.26610698417069,,,,
2024-02-19 12:00:00,2024-02-19,,,,,,,,,,,,2913.2,2913.26,2905.57,2907.81,5535.9172,2913.2,2907.81,-1.0,1.0,0.0004631302337228726,97.31115385903159,,,,
